"id","kural_motoru","kural_dosyasi_adi","islenen_kayit_sayisi","calisma_suresi_ms","ram_kullanimi_mb","cpu_kullanimi_yuzde","kural_dosyasi_boyutu_byte","kayit_tarihi"
902,Easy Rules,rules_1_25.yml,100000,10763,625,12.88,3104,19.05.2025 11:04:05.784
903,Easy Rules,rules_1_25.yml,100000,11774,562,12.60,3104,19.05.2025 11:04:16.972
904,Easy Rules,rules_1_25.yml,100000,9894,292,13.67,3104,19.05.2025 11:04:29.251
905,Easy Rules,rules_1_25.yml,100000,9884,482,12.79,3104,19.05.2025 11:04:39.606
906,Easy Rules,rules_1_25.yml,100000,8208,442,13.19,3104,19.05.2025 11:04:49.979
907,Easy Rules,rules_1_25.yml,100000,8379,367,12.91,3104,19.05.2025 11:04:58.726
908,Easy Rules,rules_1_25.yml,100000,8237,244,12.86,3104,19.05.2025 11:05:07.590
909,Easy Rules,rules_1_25.yml,100000,7778,347,12.74,3104,19.05.2025 11:05:16.223
910,Easy Rules,rules_1_25.yml,100000,12358,376,12.42,3104,19.05.2025 11:05:24.441
911,Easy Rules,rules_1_25.yml,100000,11470,443,12.51,3104,19.05.2025 11:05:37.288
912,Easy Rules,rules_1_25.yml,100000,8326,393,12.70,3104,19.05.2025 11:05:49.232
913,Easy Rules,rules_1_25.yml,100000,8619,453,12.68,3104,19.05.2025 11:05:58.000
914,Easy Rules,rules_1_25.yml,100000,9034,326,12.71,3104,19.05.2025 11:06:07.239
915,Easy Rules,rules_1_25.yml,100000,9789,371,12.82,3104,19.05.2025 11:06:16.734
916,Easy Rules,rules_1_25.yml,100000,11067,490,12.65,3104,19.05.2025 11:06:27.015
917,Easy Rules,rules_1_25.yml,100000,10178,240,12.33,3104,19.05.2025 11:06:38.523
918,Easy Rules,rules_1_25.yml,100000,11776,531,12.22,3104,19.05.2025 11:06:49.049
919,Easy Rules,rules_1_25.yml,100000,8089,398,12.76,3104,19.05.2025 11:07:01.232
920,Easy Rules,rules_1_25.yml,100000,8217,239,13.30,3104,19.05.2025 11:07:09.771
921,Easy Rules,rules_1_25.yml,100000,11136,358,12.73,3104,19.05.2025 11:07:18.431
922,Easy Rules,rules_1_25.yml,100000,9621,297,13.12,3104,19.05.2025 11:07:30.087
923,Easy Rules,rules_1_25.yml,100000,12547,337,12.01,3104,19.05.2025 11:07:40.339
924,Easy Rules,rules_1_25.yml,100000,8090,668,12.43,3104,19.05.2025 11:07:53.302
925,Easy Rules,rules_1_25.yml,100000,8101,616,12.56,3104,19.05.2025 11:08:01.775
926,Easy Rules,rules_1_25.yml,100000,8720,560,13.02,3104,19.05.2025 11:08:10.328
927,Easy Rules,rules_1_25.yml,100000,11565,299,12.75,3104,19.05.2025 11:08:19.664
928,Easy Rules,rules_1_25.yml,100000,10126,342,13.22,3104,19.05.2025 11:08:31.701
929,Easy Rules,rules_1_25.yml,100000,8153,402,12.75,3104,19.05.2025 11:08:42.390
930,Easy Rules,rules_1_25.yml,100000,9145,551,12.79,3104,19.05.2025 11:08:50.985
931,Easy Rules,rules_1_25.yml,100000,10160,520,12.54,3104,19.05.2025 11:09:00.659
932,Easy Rules,rules_1_25.yml,100000,8025,265,13.28,3104,19.05.2025 11:09:11.305
933,Easy Rules,rules_1_25.yml,100000,10627,363,12.80,3104,19.05.2025 11:09:19.805
934,Easy Rules,rules_1_25.yml,100000,10787,419,12.77,3104,19.05.2025 11:09:30.925
935,Easy Rules,rules_1_25.yml,100000,8669,611,12.08,3104,19.05.2025 11:09:42.226
936,Easy Rules,rules_1_25.yml,100000,12380,413,12.42,3104,19.05.2025 11:09:51.459
937,Easy Rules,rules_1_25.yml,100000,9727,680,12.23,3104,19.05.2025 11:10:04.333
938,Easy Rules,rules_1_25.yml,100000,8369,594,12.58,3104,19.05.2025 11:10:14.533
939,Easy Rules,rules_1_25.yml,100000,9804,262,12.76,3104,19.05.2025 11:10:23.443
940,Easy Rules,rules_1_25.yml,100000,8241,604,12.30,3104,19.05.2025 11:10:33.665
941,Easy Rules,rules_1_25.yml,100000,8885,296,12.57,3104,19.05.2025 11:10:42.345
942,Easy Rules,rules_1_25.yml,100000,8534,479,12.77,3104,19.05.2025 11:10:51.738
943,Easy Rules,rules_1_25.yml,100000,8311,472,12.42,3104,19.05.2025 11:11:00.700
944,Easy Rules,rules_1_25.yml,100000,8585,532,12.43,3104,19.05.2025 11:11:09.445
945,Easy Rules,rules_1_25.yml,100000,8285,404,12.73,3104,19.05.2025 11:11:18.509
946,Easy Rules,rules_1_25.yml,100000,8444,375,12.42,3104,19.05.2025 11:11:27.270
947,Easy Rules,rules_1_25.yml,100000,8103,392,13.14,3104,19.05.2025 11:11:36.184
948,Easy Rules,rules_1_25.yml,100000,8906,202,12.27,3104,19.05.2025 11:11:44.747
949,Easy Rules,rules_1_25.yml,100000,8169,397,12.56,3104,19.05.2025 11:11:54.063
950,Easy Rules,rules_1_25.yml,100000,8514,480,12.63,3104,19.05.2025 11:12:02.708
951,Easy Rules,rules_1_25.yml,100000,8377,564,12.87,3104,19.05.2025 11:12:11.744
952,Easy Rules,rules_1_25.yml,100000,8493,125,13.21,3104,19.05.2025 11:12:20.595
953,Easy Rules,rules_1_25.yml,100000,8116,270,12.43,3104,19.05.2025 11:12:29.481
954,Easy Rules,rules_1_25.yml,100000,8449,175,12.61,3104,19.05.2025 11:12:38.054
955,Easy Rules,rules_1_25.yml,100000,8097,502,12.61,3104,19.05.2025 11:12:46.885
956,Easy Rules,rules_1_25.yml,100000,8307,493,12.21,3104,19.05.2025 11:12:55.390
957,Easy Rules,rules_1_25.yml,100000,8086,360,12.88,3104,19.05.2025 11:13:04.160
958,Easy Rules,rules_1_25.yml,100000,8269,301,12.90,3104,19.05.2025 11:13:12.689
959,Easy Rules,rules_1_25.yml,100000,8110,394,13.11,3104,19.05.2025 11:13:21.437
960,Easy Rules,rules_1_25.yml,100000,8006,189,13.31,3104,19.05.2025 11:13:30.013
961,Easy Rules,rules_1_25.yml,100000,7978,363,13.52,3104,19.05.2025 11:13:38.437
962,Easy Rules,rules_1_25.yml,100000,7938,402,13.43,3104,19.05.2025 11:13:46.918
963,Easy Rules,rules_1_25.yml,100000,7901,163,13.28,3104,19.05.2025 11:13:55.277
964,Easy Rules,rules_1_25.yml,100000,7888,395,12.78,3104,19.05.2025 11:14:03.620
965,Easy Rules,rules_1_25.yml,100000,8129,236,13.19,3104,19.05.2025 11:14:11.921
966,Easy Rules,rules_1_25.yml,100000,7995,261,12.64,3104,19.05.2025 11:14:20.473
967,Easy Rules,rules_1_25.yml,100000,7768,310,12.91,3104,19.05.2025 11:14:28.896
968,Easy Rules,rules_1_25.yml,100000,7769,435,13.10,3104,19.05.2025 11:14:37.096
969,Easy Rules,rules_1_25.yml,100000,7863,357,13.21,3104,19.05.2025 11:14:45.296
970,Easy Rules,rules_1_25.yml,100000,7689,391,13.00,3104,19.05.2025 11:14:53.589
971,Easy Rules,rules_1_25.yml,100000,7882,448,13.21,3104,19.05.2025 11:15:01.692
972,Easy Rules,rules_1_25.yml,100000,7830,600,13.18,3104,19.05.2025 11:15:09.984
973,Easy Rules,rules_1_25.yml,100000,7874,532,12.99,3104,19.05.2025 11:15:18.191
974,Easy Rules,rules_1_25.yml,100000,7771,482,13.30,3104,19.05.2025 11:15:26.511
975,Easy Rules,rules_1_25.yml,100000,7863,385,13.24,3104,19.05.2025 11:15:34.701
976,Easy Rules,rules_1_25.yml,100000,7689,233,12.69,3104,19.05.2025 11:15:42.920
977,Easy Rules,rules_1_25.yml,100000,7803,175,13.06,3104,19.05.2025 11:15:51.029
978,Easy Rules,rules_1_25.yml,100000,7793,423,12.64,3104,19.05.2025 11:15:59.183
979,Easy Rules,rules_1_25.yml,100000,7814,290,13.14,3104,19.05.2025 11:16:07.376
980,Easy Rules,rules_1_25.yml,100000,7825,287,13.04,3104,19.05.2025 11:16:15.582
981,Easy Rules,rules_1_25.yml,100000,7744,480,13.21,3104,19.05.2025 11:16:23.814
982,Easy Rules,rules_1_25.yml,100000,7766,461,13.09,3104,19.05.2025 11:16:31.932
983,Easy Rules,rules_1_25.yml,100000,7883,492,13.52,3104,19.05.2025 11:16:40.129
984,Easy Rules,rules_1_25.yml,100000,7776,469,12.82,3104,19.05.2025 11:16:48.490
985,Easy Rules,rules_1_25.yml,100000,7787,351,12.61,3104,19.05.2025 11:16:56.630
986,Easy Rules,rules_1_25.yml,100000,7753,614,12.50,3104,19.05.2025 11:17:04.775
987,Easy Rules,rules_1_25.yml,100000,7859,476,13.19,3104,19.05.2025 11:17:12.936
988,Easy Rules,rules_1_25.yml,100000,7709,449,12.73,3104,19.05.2025 11:17:21.171
989,Easy Rules,rules_1_25.yml,100000,7862,426,13.14,3104,19.05.2025 11:17:29.281
990,Easy Rules,rules_1_25.yml,100000,7804,168,13.34,3104,19.05.2025 11:17:37.560
991,Easy Rules,rules_1_25.yml,100000,7817,393,13.20,3104,19.05.2025 11:17:45.782
992,Easy Rules,rules_1_25.yml,100000,7802,458,13.44,3104,19.05.2025 11:17:54.086
993,Easy Rules,rules_1_25.yml,100000,7803,162,13.09,3104,19.05.2025 11:18:02.261
994,Easy Rules,rules_1_25.yml,100000,7789,298,12.71,3104,19.05.2025 11:18:10.411
995,Easy Rules,rules_1_25.yml,100000,7782,443,13.20,3104,19.05.2025 11:18:18.612
996,Easy Rules,rules_1_25.yml,100000,8029,468,13.58,3104,19.05.2025 11:18:26.833
997,Easy Rules,rules_1_25.yml,100000,7893,367,12.71,3104,19.05.2025 11:18:35.264
998,Easy Rules,rules_1_25.yml,100000,7907,764,12.65,3104,19.05.2025 11:18:43.528
999,Easy Rules,rules_1_25.yml,100000,7850,553,12.99,3104,19.05.2025 11:18:51.879
1000,Easy Rules,rules_1_25.yml,100000,7902,752,12.59,3104,19.05.2025 11:19:00.096
1001,Drools,rules_50.drl,100000,1795,215,17.14,3633,19.05.2025 11:19:08.372
1002,Drools,rules_50.drl,100000,1592,270,15.84,3633,19.05.2025 11:19:10.523
1003,Drools,rules_50.drl,100000,1636,430,13.94,3633,19.05.2025 11:19:12.393
1004,Drools,rules_50.drl,100000,1644,345,16.73,3633,19.05.2025 11:19:14.343
1005,Drools,rules_50.drl,100000,1667,430,15.61,3633,19.05.2025 11:19:16.331
1006,Drools,rules_50.drl,100000,1694,394,16.01,3633,19.05.2025 11:19:18.321
1007,Drools,rules_50.drl,100000,1658,604,14.98,3633,19.05.2025 11:19:20.334
1008,Drools,rules_50.drl,100000,1667,480,14.56,3633,19.05.2025 11:19:22.270
1009,Drools,rules_50.drl,100000,1728,141,16.51,3633,19.05.2025 11:19:24.269
1010,Drools,rules_50.drl,100000,1635,466,13.71,3633,19.05.2025 11:19:26.280
1011,Drools,rules_50.drl,100000,1661,327,15.90,3633,19.05.2025 11:19:28.215
1012,Drools,rules_50.drl,100000,1640,366,13.91,3633,19.05.2025 11:19:30.154
1013,Drools,rules_50.drl,100000,1664,553,14.29,3633,19.05.2025 11:19:32.064
1014,Drools,rules_50.drl,100000,1685,397,16.25,3633,19.05.2025 11:19:34.119
1015,Drools,rules_50.drl,100000,1658,472,15.34,3633,19.05.2025 11:19:36.116
1016,Drools,rules_50.drl,100000,1683,637,15.48,3633,19.05.2025 11:19:38.088
1017,Drools,rules_50.drl,100000,1653,529,14.72,3633,19.05.2025 11:19:40.048
1018,Drools,rules_50.drl,100000,1653,313,15.56,3633,19.05.2025 11:19:42.051
1019,Drools,rules_50.drl,100000,1633,453,15.21,3633,19.05.2025 11:19:44.023
1020,Drools,rules_50.drl,100000,1637,472,15.74,3633,19.05.2025 11:19:45.955
1021,Drools,rules_50.drl,100000,1682,483,16.73,3633,19.05.2025 11:19:47.914
1022,Drools,rules_50.drl,100000,1625,314,14.68,3633,19.05.2025 11:19:49.946
1023,Drools,rules_50.drl,100000,1697,600,14.09,3633,19.05.2025 11:19:51.853
1024,Drools,rules_50.drl,100000,1649,446,13.74,3633,19.05.2025 11:19:53.842
1025,Drools,rules_50.drl,100000,1685,234,16.04,3633,19.05.2025 11:19:55.818
1026,Drools,rules_50.drl,100000,1638,466,13.76,3633,19.05.2025 11:19:57.837
1027,Drools,rules_50.drl,100000,1642,487,15.20,3633,19.05.2025 11:19:59.759
1028,Drools,rules_50.drl,100000,1685,616,16.03,3633,19.05.2025 11:20:01.711
1029,Drools,rules_50.drl,100000,1666,348,15.83,3633,19.05.2025 11:20:03.752
1030,Drools,rules_50.drl,100000,1802,457,15.61,3633,19.05.2025 11:20:05.756
1031,Drools,rules_50.drl,100000,1681,627,13.47,3633,19.05.2025 11:20:07.847
1032,Drools,rules_50.drl,100000,1650,738,14.20,3633,19.05.2025 11:20:09.864
1033,Drools,rules_50.drl,100000,1652,738,14.98,3633,19.05.2025 11:20:11.794
1034,Drools,rules_50.drl,100000,1640,745,15.21,3633,19.05.2025 11:20:13.745
1035,Drools,rules_50.drl,100000,1671,773,16.08,3633,19.05.2025 11:20:15.717
1036,Drools,rules_50.drl,100000,1749,375,16.53,3633,19.05.2025 11:20:17.735
1037,Drools,rules_50.drl,100000,1646,425,13.76,3633,19.05.2025 11:20:19.757
1038,Drools,rules_50.drl,100000,1692,552,13.43,3633,19.05.2025 11:20:21.687
1039,Drools,rules_50.drl,100000,1662,287,15.05,3633,19.05.2025 11:20:23.731
1040,Drools,rules_50.drl,100000,1649,269,15.11,3633,19.05.2025 11:20:25.784
1041,Drools,rules_50.drl,100000,1677,183,16.23,3633,19.05.2025 11:20:27.753
1042,Drools,rules_50.drl,100000,1654,336,14.13,3633,19.05.2025 11:20:29.704
1043,Drools,rules_50.drl,100000,1677,352,16.79,3633,19.05.2025 11:20:31.670
1044,Drools,rules_50.drl,100000,1707,141,16.66,3633,19.05.2025 11:20:33.650
1045,Drools,rules_50.drl,100000,1689,278,14.11,3633,19.05.2025 11:20:35.636
1046,Drools,rules_50.drl,100000,1691,255,15.93,3633,19.05.2025 11:20:37.656
1047,Drools,rules_50.drl,100000,1705,202,16.58,3633,19.05.2025 11:20:39.667
1048,Drools,rules_50.drl,100000,1679,192,14.26,3633,19.05.2025 11:20:41.647
1049,Drools,rules_50.drl,100000,1647,249,13.90,3633,19.05.2025 11:20:43.600
1050,Drools,rules_50.drl,100000,1641,412,14.61,3633,19.05.2025 11:20:45.506
1051,Drools,rules_50.drl,100000,1644,351,13.95,3633,19.05.2025 11:20:47.417
1052,Drools,rules_50.drl,100000,1691,297,16.82,3633,19.05.2025 11:20:49.380
1053,Drools,rules_50.drl,100000,1721,174,16.57,3633,19.05.2025 11:20:51.394
1054,Drools,rules_50.drl,100000,1704,290,13.88,3633,19.05.2025 11:20:53.390
1055,Drools,rules_50.drl,100000,2022,300,14.52,3633,19.05.2025 11:20:55.416
1056,Drools,rules_50.drl,100000,2123,513,13.18,3633,19.05.2025 11:20:58.008
1057,Drools,rules_50.drl,100000,2094,530,14.12,3633,19.05.2025 11:21:00.694
1058,Drools,rules_50.drl,100000,1953,646,13.53,3633,19.05.2025 11:21:03.351
1059,Drools,rules_50.drl,100000,1848,590,13.76,3633,19.05.2025 11:21:05.610
1060,Drools,rules_50.drl,100000,1741,1068,12.96,3633,19.05.2025 11:21:07.768
1061,Drools,rules_50.drl,100000,1677,815,13.53,3633,19.05.2025 11:21:09.799
1062,Drools,rules_50.drl,100000,1692,867,14.14,3633,19.05.2025 11:21:11.745
1063,Drools,rules_50.drl,100000,1667,861,14.10,3633,19.05.2025 11:21:13.726
1064,Drools,rules_50.drl,100000,1696,927,13.92,3633,19.05.2025 11:21:15.673
1065,Drools,rules_50.drl,100000,1829,443,16.10,3633,19.05.2025 11:21:17.708
1066,Drools,rules_50.drl,100000,1807,283,15.77,3633,19.05.2025 11:21:19.874
1067,Drools,rules_50.drl,100000,1639,731,12.95,3633,19.05.2025 11:21:22.002
1068,Drools,rules_50.drl,100000,1636,478,13.72,3633,19.05.2025 11:21:23.914
1069,Drools,rules_50.drl,100000,1649,418,13.58,3633,19.05.2025 11:21:25.828
1070,Drools,rules_50.drl,100000,1671,578,13.78,3633,19.05.2025 11:21:27.767
1071,Drools,rules_50.drl,100000,1731,740,14.09,3633,19.05.2025 11:21:29.744
1072,Drools,rules_50.drl,100000,1718,848,15.20,3633,19.05.2025 11:21:31.799
1073,Drools,rules_50.drl,100000,1698,280,16.01,3633,19.05.2025 11:21:33.871
1074,Drools,rules_50.drl,100000,1936,411,15.95,3633,19.05.2025 11:21:35.914
1075,Drools,rules_50.drl,100000,1712,807,13.65,3633,19.05.2025 11:21:38.135
1076,Drools,rules_50.drl,100000,1678,818,13.41,3633,19.05.2025 11:21:40.148
1077,Drools,rules_50.drl,100000,1686,634,13.50,3633,19.05.2025 11:21:42.109
1078,Drools,rules_50.drl,100000,1690,553,13.73,3633,19.05.2025 11:21:44.135
1079,Drools,rules_50.drl,100000,1691,865,14.13,3633,19.05.2025 11:21:46.106
1080,Drools,rules_50.drl,100000,1671,738,13.89,3633,19.05.2025 11:21:48.092
1081,Drools,rules_50.drl,100000,1764,385,16.43,3633,19.05.2025 11:21:50.084
1082,Drools,rules_50.drl,100000,1757,408,14.45,3633,19.05.2025 11:21:52.120
1083,Drools,rules_50.drl,100000,1628,257,13.09,3633,19.05.2025 11:21:54.189
1084,Drools,rules_50.drl,100000,1609,399,13.71,3633,19.05.2025 11:21:56.104
1085,Drools,rules_50.drl,100000,1677,550,14.08,3633,19.05.2025 11:21:57.972
1086,Drools,rules_50.drl,100000,1703,518,15.86,3633,19.05.2025 11:21:59.958
1087,Drools,rules_50.drl,100000,1733,253,16.07,3633,19.05.2025 11:22:01.985
1088,Drools,rules_50.drl,100000,1841,336,14.06,3633,19.05.2025 11:22:04.001
1089,Drools,rules_50.drl,100000,1642,663,13.11,3633,19.05.2025 11:22:06.175
1090,Drools,rules_50.drl,100000,1670,518,14.82,3633,19.05.2025 11:22:08.121
1091,Drools,rules_50.drl,100000,1675,509,14.08,3633,19.05.2025 11:22:10.073
1092,Drools,rules_50.drl,100000,1680,713,13.88,3633,19.05.2025 11:22:12.029
1093,Drools,rules_50.drl,100000,1718,686,15.06,3633,19.05.2025 11:22:14.021
1094,Drools,rules_50.drl,100000,1721,306,16.51,3633,19.05.2025 11:22:16.056
1095,Drools,rules_50.drl,100000,1781,475,16.18,3633,19.05.2025 11:22:18.107
1096,Drools,rules_50.drl,100000,1682,440,14.47,3633,19.05.2025 11:22:20.185
1097,Drools,rules_50.drl,100000,1709,589,13.87,3633,19.05.2025 11:22:22.167
1098,Drools,rules_50.drl,100000,1703,668,15.55,3633,19.05.2025 11:22:24.179
1099,Drools,rules_50.drl,100000,1699,819,15.80,3633,19.05.2025 11:22:26.195
1100,Drools,rules_50.drl,100000,1671,752,14.02,3633,19.05.2025 11:22:28.154
1101,Easy Rules,rules_26_50.yml,100000,7818,407,13.82,3143,19.05.2025 11:22:30.261
1102,Easy Rules,rules_26_50.yml,100000,7653,370,13.34,3143,19.05.2025 11:22:38.487
1103,Easy Rules,rules_26_50.yml,100000,7831,390,13.06,3143,19.05.2025 11:22:46.532
1104,Easy Rules,rules_26_50.yml,100000,7610,457,12.52,3143,19.05.2025 11:22:54.715
1105,Easy Rules,rules_26_50.yml,100000,7691,670,12.62,3143,19.05.2025 11:23:02.739
1106,Easy Rules,rules_26_50.yml,100000,7610,741,13.14,3143,19.05.2025 11:23:10.897
1107,Easy Rules,rules_26_50.yml,100000,7769,156,13.07,3143,19.05.2025 11:23:18.918
1108,Easy Rules,rules_26_50.yml,100000,7664,268,12.71,3143,19.05.2025 11:23:27.025
1109,Easy Rules,rules_26_50.yml,100000,7718,276,12.60,3143,19.05.2025 11:23:35.034
1110,Easy Rules,rules_26_50.yml,100000,7602,421,12.45,3143,19.05.2025 11:23:43.102
1111,Easy Rules,rules_26_50.yml,100000,7732,442,12.63,3143,19.05.2025 11:23:51.066
1112,Easy Rules,rules_26_50.yml,100000,7715,601,12.66,3143,19.05.2025 11:23:59.138
1113,Easy Rules,rules_26_50.yml,100000,7727,357,13.40,3143,19.05.2025 11:24:07.281
1114,Easy Rules,rules_26_50.yml,100000,7661,359,12.93,3143,19.05.2025 11:24:15.380
1115,Easy Rules,rules_26_50.yml,100000,7695,450,13.11,3143,19.05.2025 11:24:23.435
1116,Easy Rules,rules_26_50.yml,100000,7666,445,13.16,3143,19.05.2025 11:24:31.533
1117,Easy Rules,rules_26_50.yml,100000,7644,279,12.76,3143,19.05.2025 11:24:39.540
1118,Easy Rules,rules_26_50.yml,100000,7707,431,13.36,3143,19.05.2025 11:24:47.605
1119,Easy Rules,rules_26_50.yml,100000,7634,446,13.30,3143,19.05.2025 11:24:55.716
1120,Easy Rules,rules_26_50.yml,100000,7713,343,13.44,3143,19.05.2025 11:25:03.748
1121,Easy Rules,rules_26_50.yml,100000,7653,245,13.06,3143,19.05.2025 11:25:11.832
1122,Easy Rules,rules_26_50.yml,100000,7626,362,12.75,3143,19.05.2025 11:25:19.877
1123,Easy Rules,rules_26_50.yml,100000,7719,415,13.25,3143,19.05.2025 11:25:27.898
1124,Easy Rules,rules_26_50.yml,100000,7605,519,13.42,3143,19.05.2025 11:25:36.062
1125,Easy Rules,rules_26_50.yml,100000,7694,366,12.85,3143,19.05.2025 11:25:44.005
1126,Easy Rules,rules_26_50.yml,100000,7833,362,12.79,3143,19.05.2025 11:25:52.064
1127,Easy Rules,rules_26_50.yml,100000,7796,426,13.09,3143,19.05.2025 11:26:00.306
1128,Easy Rules,rules_26_50.yml,100000,7647,356,13.38,3143,19.05.2025 11:26:08.507
1129,Easy Rules,rules_26_50.yml,100000,7753,566,12.79,3143,19.05.2025 11:26:16.516
1130,Easy Rules,rules_26_50.yml,100000,7608,333,13.45,3143,19.05.2025 11:26:24.690
1131,Easy Rules,rules_26_50.yml,100000,7756,358,13.22,3143,19.05.2025 11:26:32.682
1132,Easy Rules,rules_26_50.yml,100000,7593,405,12.91,3143,19.05.2025 11:26:40.776
1133,Easy Rules,rules_26_50.yml,100000,7653,258,13.23,3143,19.05.2025 11:26:48.773
1134,Easy Rules,rules_26_50.yml,100000,7633,413,13.09,3143,19.05.2025 11:26:56.826
1135,Easy Rules,rules_26_50.yml,100000,7825,785,13.20,3143,19.05.2025 11:27:04.924
1136,Easy Rules,rules_26_50.yml,100000,7564,681,12.64,3143,19.05.2025 11:27:13.111
1137,Easy Rules,rules_26_50.yml,100000,7662,753,13.21,3143,19.05.2025 11:27:21.087
1138,Easy Rules,rules_26_50.yml,100000,7945,720,12.67,3143,19.05.2025 11:27:29.087
1139,Easy Rules,rules_26_50.yml,100000,7935,393,12.93,3143,19.05.2025 11:27:37.504
1140,Easy Rules,rules_26_50.yml,100000,7794,338,13.29,3143,19.05.2025 11:27:45.889
1141,Easy Rules,rules_26_50.yml,100000,7638,379,12.56,3143,19.05.2025 11:27:54.022
1142,Easy Rules,rules_26_50.yml,100000,7769,564,12.54,3143,19.05.2025 11:28:02.036
1143,Easy Rules,rules_26_50.yml,100000,7736,260,13.59,3143,19.05.2025 11:28:10.332
1144,Easy Rules,rules_26_50.yml,100000,7723,537,12.70,3143,19.05.2025 11:28:18.442
1145,Easy Rules,rules_26_50.yml,100000,7697,629,13.18,3143,19.05.2025 11:28:26.573
1146,Easy Rules,rules_26_50.yml,100000,7744,598,12.75,3143,19.05.2025 11:28:34.644
1147,Easy Rules,rules_26_50.yml,100000,7768,639,13.09,3143,19.05.2025 11:28:42.765
1148,Easy Rules,rules_26_50.yml,100000,7684,818,12.63,3143,19.05.2025 11:28:50.958
1149,Easy Rules,rules_26_50.yml,100000,7850,852,13.19,3143,19.05.2025 11:28:59.040
1150,Easy Rules,rules_26_50.yml,100000,7814,577,13.08,3143,19.05.2025 11:29:07.370
1151,Easy Rules,rules_26_50.yml,100000,7669,405,12.73,3143,19.05.2025 11:29:15.532
1152,Easy Rules,rules_26_50.yml,100000,7639,135,13.10,3143,19.05.2025 11:29:23.629
1153,Easy Rules,rules_26_50.yml,100000,7665,367,12.57,3143,19.05.2025 11:29:31.612
1154,Easy Rules,rules_26_50.yml,100000,7661,479,13.19,3143,19.05.2025 11:29:39.682
1155,Easy Rules,rules_26_50.yml,100000,7738,465,13.04,3143,19.05.2025 11:29:47.715
1156,Easy Rules,rules_26_50.yml,100000,8045,611,13.15,3143,19.05.2025 11:29:55.896
1157,Easy Rules,rules_26_50.yml,100000,8078,704,12.64,3143,19.05.2025 11:30:04.529
1158,Easy Rules,rules_26_50.yml,100000,7891,485,13.07,3143,19.05.2025 11:30:13.101
1159,Easy Rules,rules_26_50.yml,100000,7944,814,12.39,3143,19.05.2025 11:30:21.403
1160,Easy Rules,rules_26_50.yml,100000,7728,743,12.75,3143,19.05.2025 11:30:29.744
1161,Easy Rules,rules_26_50.yml,100000,7704,808,13.02,3143,19.05.2025 11:30:37.965
1162,Easy Rules,rules_26_50.yml,100000,7902,1033,13.06,3143,19.05.2025 11:30:46.077
1163,Easy Rules,rules_26_50.yml,100000,7685,985,12.78,3143,19.05.2025 11:30:54.404
1164,Easy Rules,rules_26_50.yml,100000,8196,1141,12.79,3143,19.05.2025 11:31:02.492
1165,Easy Rules,rules_26_50.yml,100000,7838,1170,12.90,3143,19.05.2025 11:31:11.179
1166,Easy Rules,rules_26_50.yml,100000,7860,278,13.25,3143,19.05.2025 11:31:19.540
1167,Easy Rules,rules_26_50.yml,100000,7688,310,12.98,3143,19.05.2025 11:31:27.815
1168,Easy Rules,rules_26_50.yml,100000,7891,236,12.91,3143,19.05.2025 11:31:35.962
1169,Easy Rules,rules_26_50.yml,100000,7655,233,12.89,3143,19.05.2025 11:31:44.224
1170,Easy Rules,rules_26_50.yml,100000,7885,397,12.43,3143,19.05.2025 11:31:52.310
